"name","team","url","age"
"Kyle Porter","Tampa Bay Rowdies","https://www.uslsoccer.com/kyle-porter",28
"Zac Portillos","Tampa Bay Rowdies","https://www.uslsoccer.com/zac-portillos",26
"Matias Reynares","Tampa Bay Rowdies","https://www.uslsoccer.com/matias-reynares",19
"Lance Rozeboom","Tampa Bay Rowdies","https://www.uslsoccer.com/lance-rozeboom",29
"Marcel Schäfer","Tampa Bay Rowdies","https://www.uslsoccer.com/marcel-schafer",34
"Afrim Taku","Tampa Bay Rowdies","https://www.uslsoccer.com/afrim-taku",28
"Leon Taylor","Tampa Bay Rowdies","https://www.uslsoccer.com/leon-taylor",25
"Martin Vingaard","Tampa Bay Rowdies","https://www.uslsoccer.com/martin-vingaard",33
"Ayo Akinola","Toronto FC II","https://www.uslsoccer.com/ayo-akinola",18
"Aikim Andrews","Toronto FC II","https://www.uslsoccer.com/aikim-andrews",22
"Borja Angoitia","Toronto FC II","https://www.uslsoccer.com/borja-angoitia",26
"Kyle Bjornethun","Toronto FC II","https://www.uslsoccer.com/kyle-bjornethun",23
"Robert Boskovic","Toronto FC II","https://www.uslsoccer.com/robert-boskovic",20
"Dante Campbell","Toronto FC II","https://www.uslsoccer.com/dante-campbell",19
"Gianluca Catalano","Toronto FC II","https://www.uslsoccer.com/gianluca-catalano",18
"Angelo Cavalluzzo","Toronto FC II","https://www.uslsoccer.com/angelo-cavalluzzo",25
"Kunle Dada-Luke","Toronto FC II","https://www.uslsoccer.com/kunle-dada-luke",18
"Aidan Daniels","Toronto FC II","https://www.uslsoccer.com/aidan-daniels",19
"Daniel DaSilva","Toronto FC II","https://www.uslsoccer.com/daniel-dasilva",20
"Julian Dunn","Toronto FC II","https://www.uslsoccer.com/julian-dunn",18
"Lars Eckenrode","Toronto FC II","https://www.uslsoccer.com/lars-eckenrode",23
"Jordan Faria","Toronto FC II","https://www.uslsoccer.com/jordan-faria",18
"Liam Fraser","Toronto FC II","https://www.uslsoccer.com/liam-fraser",20
"Afram Gorgees","Toronto FC II","https://www.uslsoccer.com/afram-gorgees",18
"Malyk Hamilton","Toronto FC II","https://www.uslsoccer.com/malyk-hamilton",18
"Jordan Hamilton","Toronto FC II","https://www.uslsoccer.com/jordan-hamilton",22
"Shaan Hundal","Toronto FC II","https://www.uslsoccer.com/shaan-hundal",19
"Malik Johnson","Toronto FC II","https://www.uslsoccer.com/malik-johnson",20
"Tim Kübel","Toronto FC II","https://www.uslsoccer.com/tim-kubel",25
"Marko Mandekic","Toronto FC II","https://www.uslsoccer.com/marko-mandekic",19
"Mariano Miño","Toronto FC II","https://www.uslsoccer.com/mariano-mino",24
"Terique Mohammed","Toronto FC II","https://www.uslsoccer.com/terique-mohammed",18
"Rimi Olatunji","Toronto FC II","https://www.uslsoccer.com/rimi-olatunji",17
"Brandon Onkony","Toronto FC II","https://www.uslsoccer.com/brandon-onkony",20
"Caleb Patterson-Sewell","Toronto FC II","https://www.uslsoccer.com/caleb-patterson-sewell",31
"Jelani Peters","Toronto FC II","https://www.uslsoccer.com/jelani-peters",24
"Luca Petrasso","Toronto FC II","https://www.uslsoccer.com/luca-petrasso",18
"Rocco Romeo","Toronto FC II","https://www.uslsoccer.com/rocco-romeo",18
"Drew Shepherd","Toronto FC II","https://www.uslsoccer.com/drew-shepherd",23
"Matthew Srbely","Toronto FC II","https://www.uslsoccer.com/matthew-srbely",19
"Ryan Telfer","Toronto FC II","https://www.uslsoccer.com/ryan-telfer",24
"Luca Uccello","Toronto FC II","https://www.uslsoccer.com/luca-uccello",21
"Gideon Waja","Toronto FC II","https://www.uslsoccer.com/gideon-waja",21
"Steffen Yeates","Toronto FC II","https://www.uslsoccer.com/steffen-yeates",18
"Fernando Arce","Tulsa Roughnecks FC","https://www.uslsoccer.com/fernando-arce",23
"Jon Bakero","Tulsa Roughnecks FC","https://www.uslsoccer.com/jon-bakero",21
"Michael Binns","Tulsa Roughnecks FC","https://www.uslsoccer.com/michael-binns",29
"Fabián Cerda","Tulsa Roughnecks FC","https://www.uslsoccer.com/fabian-cerda",29
"Stefan Cleveland","Tulsa Roughnecks FC","https://www.uslsoccer.com/stefan-cleveland",24
"D.J. Dean","Tulsa Roughnecks FC","https://www.uslsoccer.com/dj-dean",26
"Jesus Ferreira","Tulsa Roughnecks FC","https://www.uslsoccer.com/jesus-ferreira",17
"Michael Gamble","Tulsa Roughnecks FC","https://www.uslsoccer.com/michael-gamble",24
"Paris Gee","Tulsa Roughnecks FC","https://www.uslsoccer.com/paris-gee",24
"Chase Gentry","Tulsa Roughnecks FC","https://www.uslsoccer.com/chase-gentry",21
"Femi Hollinger-Janzen","Tulsa Roughnecks FC","https://www.uslsoccer.com/femi-hollinger-janzen",24
"Riggs Lennon","Tulsa Roughnecks FC","https://www.uslsoccer.com/riggs-lennon",24
"Jonathan Levin","Tulsa Roughnecks FC","https://www.uslsoccer.com/jonathan-levin",25
"Santiago Maidana","Tulsa Roughnecks FC","https://www.uslsoccer.com/santiago-maidana",27
"Ivan Mirković","Tulsa Roughnecks FC","https://www.uslsoccer.com/ivan-mirkovic",31
"Enrique Montano","Tulsa Roughnecks FC","https://www.uslsoccer.com/enrique-montano",25
"Josh Morton","Tulsa Roughnecks FC","https://www.uslsoccer.com/josh-morton",22
"Claudio Muñoz","Tulsa Roughnecks FC","https://www.uslsoccer.com/claudio-munoz",33
"Wyatt Omsberg","Tulsa Roughnecks FC","https://www.uslsoccer.com/wyatt-omsberg",22
"Jhon Pirez","Tulsa Roughnecks FC","https://www.uslsoccer.com/jhon-pirez",25
"Joaquin Rivas","Tulsa Roughnecks FC","https://www.uslsoccer.com/joaquin-rivas",26
"Christian Rodriguez","Tulsa Roughnecks FC","https://www.uslsoccer.com/christian-rodriguez",22
"Brandon Servania","Tulsa Roughnecks FC","https://www.uslsoccer.com/brandon-servania",19
"Terence Smith","Tulsa Roughnecks FC","https://www.uslsoccer.com/terence-smith",26
"Eti Tavares","Tulsa Roughnecks FC","https://www.uslsoccer.com/eti-tavares",26
"Christian Thierjung","Tulsa Roughnecks FC","https://www.uslsoccer.com/christian-thierjung",23
"Francisco Ugarte","Tulsa Roughnecks FC","https://www.uslsoccer.com/francisco-ugarte",31
"Nemanja Vuković","Tulsa Roughnecks FC","https://www.uslsoccer.com/nemanja-vukovic",24
